project,TARGET_CLASS,test-name,cohesion,coupling
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test11,0.7000545417850346,0.1321622121906302
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test12,0.6713077273761576,0.42931560069870095
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test13,0.6412132150559595,0.38486794550583825
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test14,0.6364626087682286,0.36107205025647
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test15,0.7047216190704838,0.35498823943529034
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test16,0.6077985619082202,0.3308809016041203
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test17,0.6809202640557765,0.3273175713337356
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test18,0.5,0.4180962039436765
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test19,0.6932860677126602,0.15721264779114758
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test20,0.5,0.4180962039436765
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test21,0.6816921892196169,0.13684226470655877
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test22,0.5,0.4180962039436765
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test23,0.7019390100763894,0.3793220983080957
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test24,0.5,0.4180962039436765
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test25,0.5,0.11693192823068911
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test26,0.5,0.3480340031208347
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test27,0.64560353007311,0.4278220038389174
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test28,0.5,0.40307221261903364
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test29,0.5,0.3379996055177766
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test30,0.5,0.4180962039436765
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test31,0.5,0.3379996055177766
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test32,0.7459431049768078,0.38471960543383416
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test33,0.5,0.37272481834554694
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test34,0.5,0.1135306273376685
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test35,0.6666666666666667,0.15436396229427152
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test36,0.5,0.349293463424922
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test37,0.7019390100763894,0.3778606440636744
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test00,0.6666666666666667,0.3429528768400785
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test01,0.5,0.3440012435378154
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test02,0.64560353007311,0.11631950154734065
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test03,0.6609161203388136,0.3440012435378154
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test04,0.0,0.22661246868738824
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test05,0.5,0.33780617322508505
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test06,0.5,0.36453905952311544
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test07,0.5,0.14901277620556547
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test08,0.5,0.29639889775049394
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test09,0.5,0.3035921409190457
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test10,0.64560353007311,0.30510315485974676
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test11,0.5,0.2948172889813405
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test12,0.7299191872514494,0.25854557580683835
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test13,0.6666666666666667,0.14268730890326173
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test14,0.5,0.21146583593380044
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test15,0.686603761748124,0.12072781425084235
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test16,0.7150224948361481,0.09972855299825237
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test17,0.5,0.2579363733509853
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test18,0.6451242180874215,0.20922157421255103
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test19,0.64560353007311,0.2815677634012357
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test20,0.5,0.0046822053480050675
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test21,0.7299839807743641,0.29408211171723114
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test22,0.5,0.2070486950952234
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test23,0.5,0.31091501773279123
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test24,0.6912648620815798,0.234667813765425
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test25,0.6666666666666667,0.1956337291603313
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test26,0.5,0.34314826156109185
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test27,0.5,0.20012015116719398
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test28,0.5,0.15921199042865197
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test29,0.6255290740039827,0.35345664150197953
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test30,0.6666666666666667,0.19744063302981513
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test31,0.64560353007311,0.1056808673555168
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test32,0.5,0.3583051944596889
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test33,0.5,0.3276244946008294
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test34,0.6309040939122934,0.1318930105147589
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test35,0.7443260398155711,0.28899173568336034
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test36,0.5,0.20731459190423976
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test37,0.5,0.35060786231554025
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test38,0.5,0.33301204904144255
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test39,0.6879192199571608,0.2610912031295642
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test40,0.5,0.3152311008091735
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test41,0.5,0.2770628893209879
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test42,0.5,0.3101635420106517
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test43,0.6730686580369792,0.2835804635910274
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test44,0.6309040939122934,0.18091410339211486
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test45,0.5,0.3386870831603129
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test46,0.64560353007311,0.2792346493703145
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test47,0.5,0.17382992832154953
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test48,0.6198065369070389,0.3314935696331493
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test49,0.5,0.33032954703431516
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test50,0.5,0.24350960988238168
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test51,0.5,0.3335548450490174
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test52,0.5,0.07946601253565033
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test53,0.6631181480332502,0.31202180303556476
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test54,0.5,0.18813242784305861
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test00,0.5,0.46531314156057846
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test01,0.5,0.38837933328376184
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test02,0.5,0.1689832617358674
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test03,0.6666666666666667,0.2658751057635209
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test04,0.5,0.420195162677224
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test05,0.6198373760875819,0.0874569568842107
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test06,0.5,0.44931556556825164
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test07,0.6791277161357625,0.5052548226234729
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test08,0.5,0.44868169067487634
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test09,0.7315017593199362,0.28036093920918714
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test10,0.6994237344733095,0.16938564211548016
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test11,0.6882179963526844,0.3197868302055362
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test12,0.6472262718826731,0.3089336793071905
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test13,0.6666666666666667,0.37458467026124787
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test14,0.7596734767492315,0.12690060026683173
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test15,0.6198373760875819,0.08334199367144561
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test16,0.7340047521677101,0.42447467039149445
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test17,0.6666666666666667,0.4675317373658519
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test18,0.5,0.42503770292737664
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test19,0.5,0.37021677577926415
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test20,0.5,0.3991628191632182
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test21,0.5,0.3981477774346242
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test22,0.7019390100763894,0.39967344366328056
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test23,0.5,0.38198662606729666
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test24,0.7331504690763735,0.412290196175921
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test25,0.5,0.37218208652232787
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test26,0.7331504690763735,0.4021110718394901
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test27,0.5,0.4675317373658519
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test28,0.5,0.3981477774346242
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test29,0.5,0.4250377029273765
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test30,0.7265469390500197,0.31701815921418675
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test00,0.5,0.1725732078444573
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test01,0.7152299384857761,0.534506920626281
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test02,0.5,0.09515443999382146
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test03,0.6460470141956087,0.44753616907416754
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test04,0.6666666666666667,0.4874236623152482
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test05,0.6479755528489888,0.34544000579393386
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test06,0.6187491741686773,0.435904954082075
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test07,0.6166164598396089,0.35782853273089565
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test08,0.6670151435401768,0.44753616907416754
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test09,0.5,0.33020672235075993
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test10,0.7113550108670574,0.5326550687744293
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test11,0.5927528285627266,0.4552723261102313
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test12,0.7152299384857761,0.534506920626281
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test13,0.6880723093705263,0.4000085742165839
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test14,0.7451695544791923,0.33518410992729764
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test15,0.681026572019107,0.47875303914318307
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test16,0.698689678591593,0.49750650930575446
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test17,0.651601561772686,0.44953854663959664
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test18,0.64560353007311,0.41147797056363516
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test19,0.5,0.17422296859700312
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test20,0.7375610871645699,0.3994254177303386
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test21,0.7066772143898157,0.205432327320141
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test22,0.7152299384857761,0.19481105214109815
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test23,0.6510263854894203,0.49608200788125306
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test24,0.5,0.4844209964978801
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test25,0.5,0.44561570004774115
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test26,0.5,0.44561570004774115
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test27,0.5,0.19863290123343416
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test28,0.64560353007311,0.5127327293639486
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test29,0.7240942270556745,0.12430269781195787
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test30,0.5,0.29661283802878863
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test31,0.7131763335964298,0.4526444710859139
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test32,0.5,0.41361980586961417
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test33,0.5,0.44264963385616307
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test34,0.5,0.44561570004774115
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test35,0.6198065369070389,0.2136069355520049
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test36,0.5,0.3704700420214763
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test37,0.6666666666666667,0.2322978487290312
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test38,0.5,0.41361980586961417
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test39,0.698689678591593,0.4413600323481831
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test40,0.5,0.2949865744799916
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test41,0.6198065369070389,0.4947842791812746
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test42,0.590830707467785,0.14619138025157147
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test43,0.681026572019107,0.4023071459104844
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test44,0.5,0.0030864197530864196
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test45,0.6510263854894203,0.5113707695953051
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test46,0.5,0.5233386897377633
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test47,0.698689678591593,0.4919716957353455
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test48,0.7163694199246466,0.383325110501916
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test49,0.5,0.27880249299054866
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test50,0.5,0.4456157000477412
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test51,0.7163694199246466,0.4723440537158941
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test52,0.6198065369070389,0.4753833027081496
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test53,0.5,0.47337935946145443
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test54,0.5,0.34483069143354467
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test00,0.5,0.33223144418329137
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test01,0.5,0.37305267354015165
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test02,0.7414506941542323,0.3723114407819685
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test03,0.5,0.47818497447693303
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test04,0.64560353007311,0.4388540012792966
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test05,0.5,0.37191600486384746
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test06,0.6983111309421304,0.389967113460376
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test07,0.5,0.36211247380798817
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test08,0.5407530531196785,0.41912531962692495
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test09,0.5,0.1872725047279937
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test10,0.657722817217724,0.4314358926896677
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test11,0.6983111309421304,0.2799564778597956
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test12,0.5524320018462028,0.26035901129767436
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test13,0.7185819721431177,0.3915752155069064
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test14,0.5,0.4150743312277964
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test15,0.6956118718355102,0.2768109460536187
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test16,0.6638249393171016,0.456671011905692
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test17,0.6638249393171016,0.43420659954914886
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test18,0.688024027886948,0.2778184578442559
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test19,0.7188382213475222,0.19583770941479942
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test20,0.64560353007311,0.21101960953491625
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test21,0.5,0.37305267354015165
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test22,0.6479755528489888,0.41294639656934135
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test23,0.5,0.3557971760118288
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test24,0.6666666666666667,0.4456622241040075
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test25,0.665875769750963,0.28760630253181213
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test26,0.6684628220953985,0.27627418843454526
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test27,0.5,0.4887492225817267
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test28,0.6670001574503226,0.37191600486384746
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test29,0.6548315183481395,0.4157850347023511
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test30,0.5,0.4887492225817267
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test31,0.6666666666666667,0.17031194190078883
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test32,0.5,0.37305267354015176
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test33,0.5,0.035483743886452576
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test34,0.5,0.28210558945968234
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test35,0.6638249393171016,0.3005721899958173
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test36,0.6746653010014292,0.3987942204898573
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test37,0.6666666666666667,0.23959847941233092
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test38,0.6731265446531032,0.21203091518393966
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test39,0.6301140732533954,0.3670253159049279
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test40,0.5,0.37305267354015176
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test41,0.5,0.41943776944850525
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test42,0.6235247274336397,0.4018255470391401
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test43,0.7051392039736695,0.35975255008146206
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test44,0.6923496205062925,0.23802150233090916
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test45,0.5,0.3465719766774589
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test46,0.5,0.43729557085409915
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test47,0.6666666666666667,0.34941254536654887
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test48,0.6568419480180185,0.4388067202042884
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test00,0.6666666666666667,0.42322497771613027
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test01,0.6579887137432399,0.3985953751636915
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test02,0.5,0.5197486857190063
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test03,0.5,0.49903145850537906
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test04,0.5,0.4191977717098539
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test05,0.6342292106599365,0.4665583860960419
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test06,0.5,0.5224675087025706
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test07,0.5,0.49335209568568733
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test08,0.6430645963674002,0.4142513549361616
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test09,0.5961199116352647,0.46904290607104165
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test10,0.6460470141956087,0.42408912992167724
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test11,0.5,0.4183602662406654
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test12,0.6392918446004243,0.5411156858771501
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test13,0.7038969194493152,0.41849344246060316
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test14,0.6422691648429533,0.4891012713986313
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test15,0.6743185229685089,0.4757270313016996
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test16,0.6054902517459333,0.18315737195996892
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test17,0.5,0.5197486857190063
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test18,0.5,0.1622827077384002
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test19,0.6539073499608175,0.09302625523166104
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test20,0.6107754369429068,0.5187425948274509
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test21,0.5,0.5197486857190063
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test22,0.6537121308923529,0.48375328864695155
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test23,0.722295418074818,0.4597727855922241
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test24,0.5,0.3673507548385168
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test25,0.6259529638654955,0.18315737195996892
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test26,0.5,0.5197486857190063
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test27,0.5,0.0
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test28,0.5,0.15537671873505923
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test29,0.5,0.5197486857190063
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test30,0.722295418074818,0.5353730850076546
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test31,0.5,0.5197486857190063
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test32,0.5,0.4745661218578048
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test33,0.686603761748124,0.5353730850076547
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test34,0.5,0.0
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test35,0.5,0.5197486857190065
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test36,0.590830707467785,0.5266718490174971
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test37,0.5,0.5197486857190065
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test38,0.619331280766399,0.5168455104448473
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test39,0.619331280766399,0.5168455104448473
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test40,0.686603761748124,0.5300081659801589
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test41,0.5,0.3418422339790526
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test42,0.5,0.4745661218578048
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test43,0.5,0.5197486857190065
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test44,0.5,0.4824655808584617
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test45,0.6666666666666667,0.17799619176476789
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test00,0.6472262718826731,0.4359510546804945
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test01,0.5,0.07577044113675653
19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,test02,0.6015116142657362,0.42248893762296136
