project,test-suite,test-method,production-class,isEagerTest
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test10,org.quickserver.util.xmlreader.AdvancedSettings,0.36363636363636365
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test11,org.quickserver.util.xmlreader.AdvancedSettings,0.42424242424242425
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test12,org.quickserver.util.xmlreader.AdvancedSettings,0.48484848484848486
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test13,org.quickserver.util.xmlreader.AdvancedSettings,0.42424242424242425
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test0,org.quickserver.net.server.TheClient,0.36585365853658536
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test1,org.quickserver.net.server.TheClient,0.14634146341463414
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test2,org.quickserver.net.server.TheClient,0.2682926829268293
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test3,org.quickserver.net.server.TheClient,0.34146341463414637
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test4,org.quickserver.net.server.TheClient,0.3902439024390244
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test5,org.quickserver.net.server.TheClient,0.07317073170731707
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test6,org.quickserver.net.server.TheClient,0.3902439024390244
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test7,org.quickserver.net.server.TheClient,0.4146341463414634
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test00,org.quickserver.util.xmlreader.AdvancedSettings,0.24242424242424243
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test01,org.quickserver.util.xmlreader.AdvancedSettings,0.45454545454545453
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test02,org.quickserver.util.xmlreader.AdvancedSettings,0.45454545454545453
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test03,org.quickserver.util.xmlreader.AdvancedSettings,0.3333333333333333
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test04,org.quickserver.util.xmlreader.AdvancedSettings,0.3939393939393939
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test05,org.quickserver.util.xmlreader.AdvancedSettings,0.42424242424242425
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test06,org.quickserver.util.xmlreader.AdvancedSettings,0.21212121212121213
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test07,org.quickserver.util.xmlreader.AdvancedSettings,0.15151515151515152
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test08,org.quickserver.util.xmlreader.AdvancedSettings,0.48484848484848486
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test09,org.quickserver.util.xmlreader.AdvancedSettings,0.3939393939393939
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test10,org.quickserver.util.xmlreader.AdvancedSettings,0.06060606060606061
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test11,org.quickserver.util.xmlreader.AdvancedSettings,0.30303030303030304
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test12,org.quickserver.util.xmlreader.AdvancedSettings,0.42424242424242425
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test00,org.quickserver.net.server.TheClient,0.21951219512195122
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test01,org.quickserver.net.server.TheClient,0.2682926829268293
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test02,org.quickserver.net.server.TheClient,0.14634146341463414
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test03,org.quickserver.net.server.TheClient,0.0975609756097561
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test04,org.quickserver.net.server.TheClient,0.2926829268292683
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test05,org.quickserver.net.server.TheClient,0.21951219512195122
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test06,org.quickserver.net.server.TheClient,0.4634146341463415
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test07,org.quickserver.net.server.TheClient,0.2682926829268293
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test08,org.quickserver.net.server.TheClient,0.3170731707317073
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test09,org.quickserver.net.server.TheClient,0.36585365853658536
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test10,org.quickserver.net.server.TheClient,0.3170731707317073
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test11,org.quickserver.net.server.TheClient,0.17073170731707318
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test12,org.quickserver.net.server.TheClient,0.12195121951219512
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test00,org.quickserver.util.xmlreader.AdvancedSettings,0.2727272727272727
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test01,org.quickserver.util.xmlreader.AdvancedSettings,0.30303030303030304
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test02,org.quickserver.util.xmlreader.AdvancedSettings,0.2727272727272727
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test03,org.quickserver.util.xmlreader.AdvancedSettings,0.45454545454545453
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test04,org.quickserver.util.xmlreader.AdvancedSettings,0.21212121212121213
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test05,org.quickserver.util.xmlreader.AdvancedSettings,0.45454545454545453
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test06,org.quickserver.util.xmlreader.AdvancedSettings,0.48484848484848486
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test07,org.quickserver.util.xmlreader.AdvancedSettings,0.15151515151515152
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test08,org.quickserver.util.xmlreader.AdvancedSettings,0.2727272727272727
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test09,org.quickserver.util.xmlreader.AdvancedSettings,0.45454545454545453
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test10,org.quickserver.util.xmlreader.AdvancedSettings,0.5757575757575758
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test00,org.quickserver.net.server.TheClient,0.0975609756097561
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test01,org.quickserver.net.server.TheClient,0.2682926829268293
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test02,org.quickserver.net.server.TheClient,0.12195121951219512
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test03,org.quickserver.net.server.TheClient,0.12195121951219512
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test04,org.quickserver.net.server.TheClient,0.12195121951219512
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test05,org.quickserver.net.server.TheClient,0.0975609756097561
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test06,org.quickserver.net.server.TheClient,0.36585365853658536
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test07,org.quickserver.net.server.TheClient,0.04878048780487805
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test08,org.quickserver.net.server.TheClient,0.2926829268292683
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test09,org.quickserver.net.server.TheClient,0.07317073170731707
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test10,org.quickserver.net.server.TheClient,0.3902439024390244
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test11,org.quickserver.net.server.TheClient,0.12195121951219512
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test12,org.quickserver.net.server.TheClient,0.21951219512195122
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test13,org.quickserver.net.server.TheClient,0.43902439024390244
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test00,org.quickserver.util.xmlreader.AdvancedSettings,0.12121212121212122
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test01,org.quickserver.util.xmlreader.AdvancedSettings,0.42424242424242425
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test02,org.quickserver.util.xmlreader.AdvancedSettings,0.3333333333333333
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test03,org.quickserver.util.xmlreader.AdvancedSettings,0.12121212121212122
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test04,org.quickserver.util.xmlreader.AdvancedSettings,0.09090909090909091
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test05,org.quickserver.util.xmlreader.AdvancedSettings,0.3333333333333333
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test06,org.quickserver.util.xmlreader.AdvancedSettings,0.3939393939393939
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test07,org.quickserver.util.xmlreader.AdvancedSettings,0.5757575757575758
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test08,org.quickserver.util.xmlreader.AdvancedSettings,0.2727272727272727
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test09,org.quickserver.util.xmlreader.AdvancedSettings,0.5757575757575758
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test10,org.quickserver.util.xmlreader.AdvancedSettings,0.3939393939393939
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test11,org.quickserver.util.xmlreader.AdvancedSettings,0.2727272727272727
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test12,org.quickserver.util.xmlreader.AdvancedSettings,0.3333333333333333
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test00,org.quickserver.net.server.TheClient,0.0975609756097561
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test01,org.quickserver.net.server.TheClient,0.21951219512195122
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test02,org.quickserver.net.server.TheClient,0.3902439024390244
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test03,org.quickserver.net.server.TheClient,0.17073170731707318
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test04,org.quickserver.net.server.TheClient,0.5121951219512195
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test05,org.quickserver.net.server.TheClient,0.04878048780487805
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test06,org.quickserver.net.server.TheClient,0.24390243902439024
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test07,org.quickserver.net.server.TheClient,0.07317073170731707
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test08,org.quickserver.net.server.TheClient,0.1951219512195122
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test09,org.quickserver.net.server.TheClient,0.14634146341463414
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test10,org.quickserver.net.server.TheClient,0.2926829268292683
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test11,org.quickserver.net.server.TheClient,0.07317073170731707
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test00,org.quickserver.util.xmlreader.AdvancedSettings,0.06060606060606061
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test01,org.quickserver.util.xmlreader.AdvancedSettings,0.3333333333333333
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test02,org.quickserver.util.xmlreader.AdvancedSettings,0.5757575757575758
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test03,org.quickserver.util.xmlreader.AdvancedSettings,0.18181818181818182
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test04,org.quickserver.util.xmlreader.AdvancedSettings,0.42424242424242425
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test05,org.quickserver.util.xmlreader.AdvancedSettings,0.21212121212121213
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test06,org.quickserver.util.xmlreader.AdvancedSettings,0.21212121212121213
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test07,org.quickserver.util.xmlreader.AdvancedSettings,0.36363636363636365
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test08,org.quickserver.util.xmlreader.AdvancedSettings,0.21212121212121213
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test09,org.quickserver.util.xmlreader.AdvancedSettings,0.6363636363636364
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test10,org.quickserver.util.xmlreader.AdvancedSettings,0.45454545454545453
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test11,org.quickserver.util.xmlreader.AdvancedSettings,0.3939393939393939
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test12,org.quickserver.util.xmlreader.AdvancedSettings,0.3333333333333333
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test00,org.quickserver.net.server.TheClient,0.36585365853658536
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test01,org.quickserver.net.server.TheClient,0.07317073170731707
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test02,org.quickserver.net.server.TheClient,0.34146341463414637
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test03,org.quickserver.net.server.TheClient,0.04878048780487805
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test04,org.quickserver.net.server.TheClient,0.0975609756097561
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test05,org.quickserver.net.server.TheClient,0.34146341463414637
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test06,org.quickserver.net.server.TheClient,0.0975609756097561
93_quickserver,org.quickserver.net.server.TheClient_ESTest,run,org.quickserver.net.server.TheClient,0.0975609756097561
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test07,org.quickserver.net.server.TheClient,0.36585365853658536
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test08,org.quickserver.net.server.TheClient,0.36585365853658536
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test09,org.quickserver.net.server.TheClient,0.2682926829268293
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test10,org.quickserver.net.server.TheClient,0.34146341463414637
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test11,org.quickserver.net.server.TheClient,0.21951219512195122
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test12,org.quickserver.net.server.TheClient,0.2926829268292683
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test13,org.quickserver.net.server.TheClient,0.17073170731707318
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test0,org.quickserver.util.xmlreader.AdvancedSettings,0.5151515151515151
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test1,org.quickserver.util.xmlreader.AdvancedSettings,0.36363636363636365
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test2,org.quickserver.util.xmlreader.AdvancedSettings,0.30303030303030304
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test3,org.quickserver.util.xmlreader.AdvancedSettings,0.3939393939393939
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test4,org.quickserver.util.xmlreader.AdvancedSettings,0.21212121212121213
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test5,org.quickserver.util.xmlreader.AdvancedSettings,0.3333333333333333
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test6,org.quickserver.util.xmlreader.AdvancedSettings,0.24242424242424243
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test7,org.quickserver.util.xmlreader.AdvancedSettings,0.6666666666666666
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test8,org.quickserver.util.xmlreader.AdvancedSettings,0.5151515151515151
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test00,org.quickserver.net.server.TheClient,0.21951219512195122
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test01,org.quickserver.net.server.TheClient,0.34146341463414637
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test02,org.quickserver.net.server.TheClient,0.2682926829268293
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test03,org.quickserver.net.server.TheClient,0.07317073170731707
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test04,org.quickserver.net.server.TheClient,0.36585365853658536
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test05,org.quickserver.net.server.TheClient,0.0975609756097561
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test06,org.quickserver.net.server.TheClient,0.5365853658536586
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test07,org.quickserver.net.server.TheClient,0.24390243902439024
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test08,org.quickserver.net.server.TheClient,0.4878048780487805
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test09,org.quickserver.net.server.TheClient,0.0975609756097561
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test10,org.quickserver.net.server.TheClient,0.4634146341463415
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test11,org.quickserver.net.server.TheClient,0.24390243902439024
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test00,org.quickserver.util.xmlreader.AdvancedSettings,0.24242424242424243
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test01,org.quickserver.util.xmlreader.AdvancedSettings,0.2727272727272727
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test02,org.quickserver.util.xmlreader.AdvancedSettings,0.42424242424242425
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test03,org.quickserver.util.xmlreader.AdvancedSettings,0.3939393939393939
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test04,org.quickserver.util.xmlreader.AdvancedSettings,0.6666666666666666
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test05,org.quickserver.util.xmlreader.AdvancedSettings,0.5757575757575758
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test06,org.quickserver.util.xmlreader.AdvancedSettings,0.48484848484848486
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test07,org.quickserver.util.xmlreader.AdvancedSettings,0.48484848484848486
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test08,org.quickserver.util.xmlreader.AdvancedSettings,0.15151515151515152
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test09,org.quickserver.util.xmlreader.AdvancedSettings,0.5454545454545454
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test10,org.quickserver.util.xmlreader.AdvancedSettings,0.36363636363636365
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test11,org.quickserver.util.xmlreader.AdvancedSettings,0.5757575757575758
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test0,org.quickserver.net.server.TheClient,0.1951219512195122
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test1,org.quickserver.net.server.TheClient,0.4146341463414634
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test2,org.quickserver.net.server.TheClient,0.14634146341463414
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test3,org.quickserver.net.server.TheClient,0.4146341463414634
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test4,org.quickserver.net.server.TheClient,0.2682926829268293
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test5,org.quickserver.net.server.TheClient,0.1951219512195122
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test6,org.quickserver.net.server.TheClient,0.3170731707317073
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test7,org.quickserver.net.server.TheClient,0.4634146341463415
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test8,org.quickserver.net.server.TheClient,0.3170731707317073
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test9,org.quickserver.net.server.TheClient,0.2926829268292683
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test00,org.quickserver.util.xmlreader.AdvancedSettings,0.45454545454545453
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test01,org.quickserver.util.xmlreader.AdvancedSettings,0.3939393939393939
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test02,org.quickserver.util.xmlreader.AdvancedSettings,0.18181818181818182
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test03,org.quickserver.util.xmlreader.AdvancedSettings,0.5151515151515151
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test04,org.quickserver.util.xmlreader.AdvancedSettings,0.36363636363636365
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test05,org.quickserver.util.xmlreader.AdvancedSettings,0.36363636363636365
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test06,org.quickserver.util.xmlreader.AdvancedSettings,0.5757575757575758
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test07,org.quickserver.util.xmlreader.AdvancedSettings,0.45454545454545453
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test08,org.quickserver.util.xmlreader.AdvancedSettings,0.12121212121212122
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test09,org.quickserver.util.xmlreader.AdvancedSettings,0.36363636363636365
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test10,org.quickserver.util.xmlreader.AdvancedSettings,0.42424242424242425
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test0,org.quickserver.net.server.TheClient,0.0975609756097561
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test1,org.quickserver.net.server.TheClient,0.21951219512195122
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test2,org.quickserver.net.server.TheClient,0.3902439024390244
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test3,org.quickserver.net.server.TheClient,0.4146341463414634
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test4,org.quickserver.net.server.TheClient,0.2926829268292683
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test5,org.quickserver.net.server.TheClient,0.12195121951219512
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test6,org.quickserver.net.server.TheClient,0.4146341463414634
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test7,org.quickserver.net.server.TheClient,0.36585365853658536
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test0,org.quickserver.util.xmlreader.AdvancedSettings,0.09090909090909091
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test1,org.quickserver.util.xmlreader.AdvancedSettings,0.45454545454545453
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test2,org.quickserver.util.xmlreader.AdvancedSettings,0.45454545454545453
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test3,org.quickserver.util.xmlreader.AdvancedSettings,0.45454545454545453
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test4,org.quickserver.util.xmlreader.AdvancedSettings,0.09090909090909091
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test5,org.quickserver.util.xmlreader.AdvancedSettings,0.18181818181818182
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test6,org.quickserver.util.xmlreader.AdvancedSettings,0.45454545454545453
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test7,org.quickserver.util.xmlreader.AdvancedSettings,0.21212121212121213
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test8,org.quickserver.util.xmlreader.AdvancedSettings,0.5454545454545454
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test00,org.quickserver.net.server.TheClient,0.17073170731707318
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test01,org.quickserver.net.server.TheClient,0.04878048780487805
93_quickserver,org.quickserver.net.server.TheClient_ESTest,run,org.quickserver.net.server.TheClient,0.04878048780487805
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test02,org.quickserver.net.server.TheClient,0.0975609756097561
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test03,org.quickserver.net.server.TheClient,0.2682926829268293
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test04,org.quickserver.net.server.TheClient,0.04878048780487805
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test05,org.quickserver.net.server.TheClient,0.21951219512195122
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test06,org.quickserver.net.server.TheClient,0.3170731707317073
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test07,org.quickserver.net.server.TheClient,0.12195121951219512
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test08,org.quickserver.net.server.TheClient,0.17073170731707318
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test09,org.quickserver.net.server.TheClient,0.5609756097560976
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test10,org.quickserver.net.server.TheClient,0.3902439024390244
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test0,org.quickserver.util.xmlreader.AdvancedSettings,0.5757575757575758
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test1,org.quickserver.util.xmlreader.AdvancedSettings,0.30303030303030304
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test2,org.quickserver.util.xmlreader.AdvancedSettings,0.24242424242424243
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test3,org.quickserver.util.xmlreader.AdvancedSettings,0.24242424242424243
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test4,org.quickserver.util.xmlreader.AdvancedSettings,0.6363636363636364
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test5,org.quickserver.util.xmlreader.AdvancedSettings,0.5151515151515151
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test6,org.quickserver.util.xmlreader.AdvancedSettings,0.12121212121212122
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test7,org.quickserver.util.xmlreader.AdvancedSettings,0.42424242424242425
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test8,org.quickserver.util.xmlreader.AdvancedSettings,0.42424242424242425
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test9,org.quickserver.util.xmlreader.AdvancedSettings,0.18181818181818182
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test0,org.quickserver.net.server.TheClient,0.4146341463414634
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test1,org.quickserver.net.server.TheClient,0.21951219512195122
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test2,org.quickserver.net.server.TheClient,0.1951219512195122
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test3,org.quickserver.net.server.TheClient,0.3170731707317073
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test4,org.quickserver.net.server.TheClient,0.5121951219512195
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test5,org.quickserver.net.server.TheClient,0.1951219512195122
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test6,org.quickserver.net.server.TheClient,0.17073170731707318
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test7,org.quickserver.net.server.TheClient,0.5121951219512195
93_quickserver,org.quickserver.net.server.TheClient_ESTest,test8,org.quickserver.net.server.TheClient,0.34146341463414637
93_quickserver,org.quickserver.util.xmlreader.AdvancedSettings_ESTest,test00,org.quickserver.util.xmlreader.AdvancedSettings,0.5151515151515151
