TARGET_CLASS,criterion,configuration_id,Total_Goals,Total_Branches,Lines,Covered_Goals,Generations,Statements_Executed,Fitness_Evaluations,Tests_Executed,Total_Time,Size,Result_Size,Length,Result_Length,Random_Seed,BranchCoverage,CoverageEntropy
org.firebirdsql.encodings.EncodingFactory,BRANCH,MOSA,195,194,14,188,1817,389978,95780,95781,281393,86,86,194,194,1018,0.964102564102564,0.2172345506821608
org.firebirdsql.encodings.EncodingFactory,BRANCH,MOSA,195,194,14,188,1817,401419,95687,95688,248206,81,81,211,211,1010,0.964102564102564,0.28247520207278354
org.firebirdsql.encodings.EncodingFactory,BRANCH,MOSA,195,194,14,188,1817,498071,95705,95706,268353,82,82,212,212,1027,0.964102564102564,0.3621301406626981
org.firebirdsql.encodings.EncodingFactory,BRANCH,MOSA,195,194,14,188,1817,361245,95681,95682,204941,83,83,180,180,1028,0.964102564102564,0.34063955364002146
org.firebirdsql.encodings.EncodingFactory,BRANCH,MOSA,195,194,14,188,1817,348233,95735,95736,245127,81,81,232,232,1000,0.964102564102564,0.26906247478277084
org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH,MOSA,1040,998,103,320,843,383903,44173,44174,226901,132,132,879,879,1028,0.3076923076923077,0.936806839300667
org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH,MOSA,1040,998,103,325,843,370578,44145,44146,312896,130,130,799,799,1029,0.3125,0.962163941499194
org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH,MOSA,1040,998,103,296,843,356623,44137,44138,246992,125,125,697,697,1025,0.2846153846153846,0.8828594866809332
org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH,MOSA,1040,998,103,298,843,347317,44166,44167,388360,123,123,665,665,1008,0.2865384615384615,0.9128303292230872
org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH,MOSA,1040,998,103,325,843,363275,44086,44087,266413,128,128,776,776,1017,0.3125,0.9442713213887785
org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH,MOSA,1040,998,103,333,843,367720,44152,44153,217760,132,132,788,788,1007,0.3201923076923077,0.9494366929950702
org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH,MOSA,1040,998,103,314,843,351794,44132,44133,264287,126,126,730,730,1009,0.3019230769230769,0.9092918653584802
org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH,MOSA,1040,998,103,300,843,359171,44250,44251,236803,126,126,718,718,1002,0.28846153846153844,0.9127612100173488
org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH,MOSA,1040,998,103,281,843,359412,44267,44268,243891,129,129,693,693,1022,0.2701923076923077,0.8682447097164886
org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH,MOSA,1040,998,103,305,843,360466,44177,44178,242142,121,121,644,644,1003,0.2932692307692308,0.8782470433256385
org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH,MOSA,1040,998,103,318,843,357817,44096,44097,247766,125,125,763,763,1006,0.3057692307692308,0.9596852853434532
org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH,MOSA,1040,998,103,307,843,376321,44025,44026,246073,127,127,776,776,1019,0.2951923076923077,0.9535756265931278
org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH,MOSA,1040,998,103,285,843,348791,44185,44186,240002,125,125,655,655,1018,0.2740384615384616,0.8953428197943496
org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH,MOSA,1040,998,103,322,843,350141,44150,44151,204430,133,133,807,807,1023,0.3096153846153846,0.8682448157893761
org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH,MOSA,1040,998,103,290,843,359783,44210,44211,258903,129,129,676,676,1000,0.27884615384615385,0.9039486298454712
org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH,MOSA,1040,998,103,314,843,366286,44205,44206,331472,132,132,823,823,1001,0.3019230769230769,0.9078756274877436
org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH,MOSA,1040,998,103,311,843,351762,44102,44103,224678,124,124,667,667,1005,0.29903846153846153,0.9419603661608188
org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH,MOSA,1040,998,103,285,843,357054,44236,44237,250268,129,129,689,689,1010,0.2740384615384616,0.87354864154785
org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH,MOSA,1040,998,103,298,843,355238,44142,44143,209116,127,127,666,666,1014,0.2865384615384615,0.8284580888688432
org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH,MOSA,1040,998,103,313,843,367948,44136,44137,173767,129,129,807,807,1024,0.30096153846153845,0.8874389230535366
org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH,MOSA,1040,998,103,331,843,378467,44086,44087,234634,130,130,812,812,1013,0.31826923076923075,0.9552471996941464
org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH,MOSA,1040,998,103,303,843,370746,44145,44146,212178,131,131,808,808,1021,0.2913461538461539,0.9295549789111218
org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH,MOSA,1040,998,103,310,843,365567,44184,44185,238016,130,130,711,711,1004,0.2980769230769231,0.8415284355228283
org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH,MOSA,1040,998,103,326,843,362842,44070,44071,223358,128,128,816,816,1027,0.3134615384615385,0.958000311333904
org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH,MOSA,1040,998,103,287,843,344050,44120,44121,243721,116,116,631,631,1026,0.2759615384615385,0.9117482534877618
org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH,MOSA,1040,998,103,321,843,356733,44197,44198,268234,125,125,737,737,1016,0.30865384615384617,0.8738797830366365
org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH,MOSA,1040,998,103,315,843,364290,44252,44253,266709,127,127,744,744,1020,0.30288461538461536,0.868923975682127
org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH,MOSA,1040,998,103,311,843,361669,44210,44211,211782,124,124,685,685,1012,0.29903846153846153,0.91566738014244
org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH,MOSA,1040,998,103,308,843,355179,44164,44165,242286,126,126,657,657,1011,0.29615384615384616,0.9048123615936988
org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH,MOSA,1040,998,103,299,843,350643,44183,44184,250799,122,122,669,669,1015,0.2875,0.9001835732294093
org.firebirdsql.jdbc.FBCachedFetcher,BRANCH,MOSA,118,108,25,81,1326,617160,66151,66152,363132,31,31,176,176,1025,0.6864406779661016,1.1165044940694748
org.firebirdsql.jdbc.FBCachedFetcher,BRANCH,MOSA,118,108,25,67,1326,615911,66230,66231,215152,22,22,110,110,1028,0.5677966101694916,1.2668275914792166
org.firebirdsql.jdbc.FBCachedFetcher,BRANCH,MOSA,118,108,25,60,1326,610968,66184,66185,228579,21,21,97,97,1015,0.5084745762711864,1.343876918473346
org.firebirdsql.jdbc.FBCachedFetcher,BRANCH,MOSA,118,108,25,60,1326,612040,66568,66569,207172,23,23,102,102,1008,0.5084745762711864,1.31358688893606
org.firebirdsql.jdbc.FBCachedFetcher,BRANCH,MOSA,118,108,25,74,1326,620370,66592,66593,226800,26,26,134,134,1018,0.6271186440677966,1.1616278179595834
org.firebirdsql.jdbc.FBCachedFetcher,BRANCH,MOSA,118,108,25,76,1326,624266,66858,66859,220480,30,30,155,155,1026,0.6440677966101694,1.2218895166850177
org.firebirdsql.jdbc.FBCachedFetcher,BRANCH,MOSA,118,108,25,60,1326,606969,66957,66958,359675,23,23,114,114,1004,0.5084745762711864,1.4016694013188136
org.firebirdsql.jdbc.FBCachedFetcher,BRANCH,MOSA,118,108,25,84,1326,608934,66933,66934,273935,36,36,227,227,1005,0.7118644067796609,1.0303215242523744
org.firebirdsql.jdbc.FBCachedFetcher,BRANCH,MOSA,118,108,25,60,1326,607512,66862,66863,211199,24,24,107,107,1024,0.5084745762711864,1.333611644972536
org.firebirdsql.jdbc.FBCachedFetcher,BRANCH,MOSA,118,108,25,60,1326,600477,66735,66736,242513,22,22,111,111,1001,0.5084745762711864,1.5179966339877866
org.firebirdsql.jdbc.FBCachedFetcher,BRANCH,MOSA,118,108,25,60,1326,606444,66748,66749,196244,22,22,97,97,1020,0.5084745762711864,1.3907741304424002
org.firebirdsql.jdbc.FBCachedFetcher,BRANCH,MOSA,118,108,25,76,1326,613396,67019,67020,297496,27,27,120,120,1011,0.6440677966101694,1.0676110680032398
org.firebirdsql.jdbc.FBCachedFetcher,BRANCH,MOSA,118,108,25,60,1326,612805,66696,66697,272352,22,22,110,110,1003,0.5084745762711864,1.5266390407458237
org.firebirdsql.jdbc.FBCachedFetcher,BRANCH,MOSA,118,108,25,76,1326,623113,66460,66461,313416,26,26,122,122,1007,0.6440677966101694,1.1651312436750438
org.firebirdsql.jdbc.FBCachedFetcher,BRANCH,MOSA,118,108,25,84,1326,633019,66867,66868,280633,35,35,275,275,1009,0.7118644067796609,0.9981840602280204
org.firebirdsql.jdbc.FBCachedFetcher,BRANCH,MOSA,118,108,25,76,1326,611864,66098,66099,410592,28,28,151,151,1027,0.6440677966101694,1.2373532533302325
org.firebirdsql.jdbc.FBCachedFetcher,BRANCH,MOSA,118,108,25,60,1326,607891,66420,66421,408648,22,22,99,99,1014,0.5084745762711864,1.312174947781415
org.firebirdsql.jdbc.FBCachedFetcher,BRANCH,MOSA,118,108,25,76,1326,628633,66899,66900,247112,28,28,136,136,1002,0.6440677966101694,1.2631521311703096
org.firebirdsql.jdbc.FBCachedFetcher,BRANCH,MOSA,118,108,25,60,1326,614914,65756,65757,293196,22,22,97,97,1010,0.5084745762711864,1.3519312636863907
org.firebirdsql.jdbc.FBCachedFetcher,BRANCH,MOSA,118,108,25,60,1326,609419,66694,66695,201823,24,24,123,123,1017,0.5084745762711864,1.4374616787144123
org.firebirdsql.jdbc.FBCachedFetcher,BRANCH,MOSA,118,108,25,81,1326,617253,66288,66289,430030,33,33,230,230,1000,0.6864406779661016,1.0536339779197637
org.firebirdsql.jdbc.FBCachedFetcher,BRANCH,MOSA,118,108,25,76,1326,608950,66831,66832,189553,26,26,124,124,1012,0.6440677966101694,1.1084165138200142
org.firebirdsql.jdbc.FBCachedFetcher,BRANCH,MOSA,118,108,25,52,20,9077,969,970,779349,14,14,95,95,1013,0.4406779661016949,1.7594235700681826
org.firebirdsql.jdbc.FBCachedFetcher,BRANCH,MOSA,118,108,25,60,1326,612676,66718,66719,259622,20,20,91,91,1022,0.5084745762711864,1.2754126747460617
org.firebirdsql.jdbc.FBCachedFetcher,BRANCH,MOSA,118,108,25,76,1326,611749,66493,66494,210298,26,26,141,141,1016,0.6440677966101694,1.1405650056591492
org.firebirdsql.jdbc.FBCachedFetcher,BRANCH,MOSA,118,108,25,60,1326,601483,66564,66565,183944,22,22,95,95,1029,0.5084745762711864,1.3053020807117832
org.firebirdsql.jdbc.FBCachedFetcher,BRANCH,MOSA,118,108,25,78,1326,611178,67153,67154,278760,27,27,161,161,1021,0.6610169491525424,1.2150688733763444
org.firebirdsql.jdbc.FBProcedureCall,BRANCH,MOSA,98,90,20,88,2316,750405,121607,121608,239452,38,38,127,127,1012,0.8979591836734694,1.001541964855596
org.firebirdsql.jdbc.FBProcedureCall,BRANCH,MOSA,98,90,20,88,2316,631123,121630,121631,248830,36,36,120,120,1020,0.8979591836734694,1.0066366377385974
org.firebirdsql.jdbc.FBProcedureCall,BRANCH,MOSA,98,90,20,87,2316,811219,121414,121415,401295,37,37,124,124,1021,0.8877551020408163,1.0488938020206564
org.firebirdsql.jdbc.FBProcedureCall,BRANCH,MOSA,98,90,20,90,2316,839404,121657,121658,207715,36,36,132,132,1004,0.9183673469387756,1.0226919890947033
org.firebirdsql.jdbc.FBProcedureCall,BRANCH,MOSA,98,90,20,92,2316,755449,121560,121561,257187,37,37,132,132,1015,0.9387755102040816,1.0019718404732636
org.firebirdsql.jdbc.FBProcedureCall,BRANCH,MOSA,98,90,20,87,2316,706287,121688,121689,247275,38,38,127,127,1029,0.8877551020408163,1.0421549789275304
org.firebirdsql.jdbc.FBProcedureCall,BRANCH,MOSA,98,90,20,91,2316,807054,121594,121595,255310,39,39,134,134,1002,0.9285714285714286,1.035155042188449
org.firebirdsql.jdbc.FBProcedureCall,BRANCH,MOSA,98,90,20,87,2316,824453,121611,121612,232555,35,35,118,118,1001,0.8877551020408163,1.0229878691476306
org.firebirdsql.jdbc.FBProcedureCall,BRANCH,MOSA,98,90,20,91,2316,699155,121591,121592,200461,37,37,127,127,1024,0.9285714285714286,1.0107687976794442
org.firebirdsql.jdbc.FBProcedureCall,BRANCH,MOSA,98,90,20,87,2316,749147,121673,121674,197283,34,34,118,118,1023,0.8877551020408163,1.0350490261903504
org.firebirdsql.jdbc.FBProcedureCall,BRANCH,MOSA,98,90,20,90,2316,639468,121683,121684,232036,37,37,119,119,1003,0.9183673469387756,0.9971253670607548
org.firebirdsql.jdbc.FBProcedureCall,BRANCH,MOSA,98,90,20,89,2316,752381,121671,121672,194699,37,37,124,124,1007,0.9081632653061223,0.9775828795981364
org.firebirdsql.jdbc.FBProcedureCall,BRANCH,MOSA,98,90,20,90,2316,696303,121507,121508,280667,37,37,129,129,1028,0.9183673469387756,1.0508205003577042
org.firebirdsql.jdbc.FBProcedureCall,BRANCH,MOSA,98,90,20,88,2316,666268,121679,121680,289325,36,36,130,130,1000,0.8979591836734694,1.0234066898443208
org.firebirdsql.jdbc.FBProcedureCall,BRANCH,MOSA,98,90,20,88,2316,723814,121541,121542,251387,37,37,124,124,1017,0.8979591836734694,0.9681487291233104
org.firebirdsql.jdbc.FBProcedureCall,BRANCH,MOSA,98,90,20,87,2316,661874,121825,121826,188167,35,35,119,119,1013,0.8877551020408163,1.072732147842347
org.firebirdsql.jdbc.FBProcedureCall,BRANCH,MOSA,98,90,20,92,2316,739886,121679,121680,323760,35,35,125,125,1018,0.9387755102040816,1.0569865049599556
org.firebirdsql.jdbc.FBProcedureCall,BRANCH,MOSA,98,90,20,89,2316,757442,121479,121480,249352,35,35,116,116,1019,0.9081632653061223,0.9987646833400804
org.firebirdsql.jdbc.FBProcedureCall,BRANCH,MOSA,98,90,20,90,2316,690964,121569,121570,234921,39,39,130,130,1027,0.9183673469387756,1.0076575570953579
org.firebirdsql.jdbc.FBProcedureCall,BRANCH,MOSA,98,90,20,88,2316,748275,121436,121437,292984,39,39,146,146,1010,0.8979591836734694,1.046935143479294
org.firebirdsql.jdbc.FBProcedureCall,BRANCH,MOSA,98,90,20,88,2316,672629,121784,121785,257082,39,39,148,148,1008,0.8979591836734694,1.0323848109171057
org.firebirdsql.jdbc.FBProcedureCall,BRANCH,MOSA,98,90,20,87,2316,734370,121680,121681,256399,35,35,119,119,1009,0.8877551020408163,1.0362268861695243
org.firebirdsql.jdbc.FBProcedureCall,BRANCH,MOSA,98,90,20,92,2316,715058,121576,121577,211837,39,39,130,130,1016,0.9387755102040816,1.0272617304366891
org.firebirdsql.jdbc.FBProcedureCall,BRANCH,MOSA,98,90,20,87,2316,625380,121699,121700,165029,37,37,123,123,1026,0.8877551020408163,1.0719541633258898
org.firebirdsql.jdbc.FBProcedureCall,BRANCH,MOSA,98,90,20,90,2316,818769,121683,121684,216092,36,36,141,141,1011,0.9183673469387756,1.1246927293291091
org.firebirdsql.jdbc.FBProcedureCall,BRANCH,MOSA,98,90,20,95,2316,578719,121602,121603,193597,39,39,131,131,1005,0.9693877551020408,1.01547076371904
org.firebirdsql.jdbc.FBProcedureCall,BRANCH,MOSA,98,90,20,92,2316,869554,121482,121483,278286,37,37,132,132,1025,0.9387755102040816,1.0433565394838786
org.firebirdsql.jdbc.FBProcedureCall,BRANCH,MOSA,98,90,20,89,2316,702356,121840,121841,289731,36,36,117,117,1006,0.9081632653061223,0.9996447515051652
org.firebirdsql.jdbc.FBProcedureCall,BRANCH,MOSA,98,90,20,91,2316,712373,121578,121579,219892,35,35,128,128,1014,0.9285714285714286,1.0728453143991237
org.fixsuite.message.Library,BRANCH,MOSA,35,32,6,8,14,7269,786,787,295314,4,4,8,8,1007,0.22857142857142854,0.6604441715746611
org.fixsuite.message.Library,BRANCH,MOSA,35,32,6,8,14,7114,788,789,285219,4,4,8,8,1017,0.22857142857142854,0.6604441715746611
org.fixsuite.message.Library,BRANCH,MOSA,35,32,6,18,14,11339,772,773,346331,5,5,19,19,1022,0.5142857142857142,0.7572220708577084
org.fixsuite.message.Library,BRANCH,MOSA,35,32,6,8,14,5155,765,766,212637,4,4,8,8,1019,0.22857142857142854,0.6604441715746611
org.fixsuite.message.Library,BRANCH,MOSA,35,32,6,8,14,6158,759,760,209921,4,4,8,8,1027,0.22857142857142854,0.6277411625893767
org.fixsuite.message.Library,BRANCH,MOSA,35,32,6,8,14,6106,758,759,221771,4,4,8,8,1024,0.22857142857142854,0.6604441715746611
org.fixsuite.message.Library,BRANCH,MOSA,35,32,6,24,14,10228,766,767,333015,3,3,24,24,1012,0.6857142857142857,0.7436473095730137
org.fixsuite.message.Library,BRANCH,MOSA,35,32,6,8,14,5381,773,774,193692,4,4,9,9,1000,0.22857142857142854,0.6604441715746611
org.fixsuite.message.Library,BRANCH,MOSA,35,32,6,23,14,6644,782,783,249560,2,2,14,14,1008,0.6571428571428571,1.0955066586684703
org.fixsuite.message.Library,BRANCH,MOSA,35,32,6,24,14,9111,762,763,301293,6,6,15,15,1006,0.6857142857142857,0.6953814650426952
org.fixsuite.message.Library,BRANCH,MOSA,35,32,6,24,14,11791,783,784,310703,3,3,17,17,1011,0.6857142857142857,0.8672170796321899
org.fixsuite.message.Library,BRANCH,MOSA,35,32,6,8,14,7355,789,790,269367,4,4,8,8,1009,0.22857142857142854,0.6604441715746611
org.fixsuite.message.Library,BRANCH,MOSA,35,32,6,14,14,10078,777,778,287249,4,4,11,11,1014,0.4,0.7040481835550401
org.fixsuite.message.Library,BRANCH,MOSA,35,32,6,14,14,9670,764,765,236162,4,4,11,11,1021,0.4,0.7040481835550401
org.fixsuite.message.Library,BRANCH,MOSA,35,32,6,24,14,8516,781,782,323368,4,4,14,14,1020,0.6857142857142857,0.7620640318825052
org.fixsuite.message.Library,BRANCH,MOSA,35,32,6,14,14,6439,766,767,214121,4,4,12,12,1026,0.4,0.7040481835550401
org.fixsuite.message.Library,BRANCH,MOSA,35,32,6,14,14,5477,773,774,222185,4,4,22,22,1018,0.4,0.6325006876365351
org.fixsuite.message.Library,BRANCH,MOSA,35,32,6,14,14,9707,780,781,272061,2,2,14,14,1001,0.4,0.8179389955136658
org.fixsuite.message.Library,BRANCH,MOSA,35,32,6,8,14,5703,778,779,192146,4,4,8,8,1005,0.22857142857142854,0.6604441715746611
org.fixsuite.message.Library,BRANCH,MOSA,35,32,6,8,14,6115,780,781,205595,4,4,8,8,1003,0.22857142857142854,0.6604441715746611
org.fixsuite.message.Library,BRANCH,MOSA,35,32,6,18,14,13030,743,744,310942,3,3,29,29,1028,0.5142857142857142,0.9883385644188358
org.fixsuite.message.Library,BRANCH,MOSA,35,32,6,8,14,6194,779,780,206922,4,4,8,8,1010,0.22857142857142854,0.6604441715746611
org.fixsuite.message.Library,BRANCH,MOSA,35,32,6,23,14,7596,784,785,217160,4,4,10,10,1002,0.6571428571428571,0.8769591391369882
org.fixsuite.message.Library,BRANCH,MOSA,35,32,6,8,14,6629,775,776,270307,4,4,8,8,1025,0.22857142857142854,0.6604441715746611
org.fixsuite.message.Library,BRANCH,MOSA,35,32,6,23,14,6582,776,777,244380,5,5,10,10,1004,0.6571428571428571,0.7591037257999468
org.fixsuite.message.Library,BRANCH,MOSA,35,32,6,23,14,10600,777,778,331028,4,4,9,9,1029,0.6571428571428571,0.8769591391369883
org.fixsuite.message.Library,BRANCH,MOSA,35,32,6,14,14,10346,779,780,336849,4,4,12,12,1013,0.4,0.6325006876365351
org.fixsuite.message.Library,BRANCH,MOSA,35,32,6,8,14,6267,783,784,219936,4,4,8,8,1016,0.22857142857142854,0.6604441715746611
org.fixsuite.message.Library,BRANCH,MOSA,35,32,6,23,14,11384,788,789,311505,5,5,10,10,1023,0.6571428571428571,0.7591037257999468
org.fixsuite.message.Library,BRANCH,MOSA,35,32,6,8,14,6797,784,785,207021,4,4,8,8,1015,0.22857142857142854,0.6604441715746611
org.jcvi.jillion.assembly.consed.phd.PhdBuilder,BRANCH,MOSA,27,22,12,26,171,23361,8670,8671,48008,15,15,130,130,1009,0.9629629629629628,0.7588782283027513
org.jcvi.jillion.assembly.consed.phd.PhdBuilder,BRANCH,MOSA,27,22,12,27,34,8479,1647,1648,32247,14,14,149,149,1018,1.0,0.7475277635526346
org.jcvi.jillion.assembly.consed.phd.PhdBuilder,BRANCH,MOSA,27,22,12,27,34,6293,1665,1666,24816,17,17,108,108,1006,1.0,0.6216369124416827
org.jcvi.jillion.assembly.consed.phd.PhdBuilder,BRANCH,MOSA,27,22,12,27,152,24281,7691,7692,38295,17,17,106,106,1003,1.0,0.6474961686165781
org.jcvi.jillion.assembly.consed.phd.PhdBuilder,BRANCH,MOSA,27,22,12,27,157,24968,7867,7868,43300,16,16,117,117,1021,1.0,0.5893062651057672
org.jcvi.jillion.assembly.consed.phd.PhdBuilder,BRANCH,MOSA,27,22,12,27,15,8792,786,787,25214,15,15,167,167,1005,1.0,0.7823836345488476
org.jcvi.jillion.assembly.consed.phd.PhdBuilder,BRANCH,MOSA,27,22,12,27,50,10404,2484,2485,27542,14,14,95,95,1027,1.0,0.6489641069806102
org.jcvi.jillion.assembly.consed.phd.PhdBuilder,BRANCH,MOSA,27,22,12,27,63,10559,3107,3108,30217,14,14,94,94,1020,1.0,0.8063575894763494
org.jcvi.jillion.assembly.consed.phd.PhdBuilder,BRANCH,MOSA,27,22,12,27,24,5837,1232,1233,26928,13,13,129,129,1028,1.0,0.7534376495112419
org.jcvi.jillion.assembly.consed.phd.PhdBuilder,BRANCH,MOSA,27,22,12,27,3,2019,200,201,18028,13,13,228,228,1029,1.0,0.8073957690669968
org.jcvi.jillion.assembly.consed.phd.PhdBuilder,BRANCH,MOSA,27,22,12,26,171,24917,8654,8655,37005,13,13,92,92,1013,0.9629629629629628,0.6295779695302648
org.jcvi.jillion.assembly.consed.phd.PhdBuilder,BRANCH,MOSA,27,22,12,27,91,12762,4551,4552,36667,13,13,131,131,1015,1.0,0.8157343683315327
org.jcvi.jillion.assembly.consed.phd.PhdBuilder,BRANCH,MOSA,27,22,12,26,171,22772,8658,8659,36893,17,17,99,99,1007,0.9629629629629628,0.62867621686348
org.jcvi.jillion.assembly.consed.phd.PhdBuilder,BRANCH,MOSA,27,22,12,27,17,6606,842,843,24234,16,16,158,158,1016,1.0,0.7276056914107178
org.jcvi.jillion.assembly.consed.phd.PhdBuilder,BRANCH,MOSA,27,22,12,27,12,14906,678,679,24678,15,15,220,220,1002,1.0,0.8670558233323764
org.jcvi.jillion.assembly.consed.phd.PhdBuilder,BRANCH,MOSA,27,22,12,27,3,1420,195,196,20454,14,14,209,209,1019,1.0,0.7097397196029885
org.jcvi.jillion.assembly.consed.phd.PhdBuilder,BRANCH,MOSA,27,22,12,27,8,5414,442,443,24637,13,13,178,178,1025,1.0,0.6415171964253223
org.jcvi.jillion.assembly.consed.phd.PhdBuilder,BRANCH,MOSA,27,22,12,26,171,25304,8576,8577,44907,14,14,105,105,1022,0.9629629629629628,0.6353227150567864
org.jcvi.jillion.assembly.consed.phd.PhdBuilder,BRANCH,MOSA,27,22,12,27,70,14112,3492,3493,28684,15,15,93,93,1004,1.0,0.6636417830145931
org.jcvi.jillion.assembly.consed.phd.PhdBuilder,BRANCH,MOSA,27,22,12,27,3,2206,201,202,20771,12,12,168,168,1000,1.0,1.0091831759216872
org.jcvi.jillion.assembly.consed.phd.PhdBuilder,BRANCH,MOSA,27,22,12,27,22,14020,1150,1151,28758,16,16,131,131,1026,1.0,0.6212294095749278
org.jcvi.jillion.assembly.consed.phd.PhdBuilder,BRANCH,MOSA,27,22,12,26,171,48090,8319,8320,44384,16,16,110,110,1011,0.9629629629629628,0.6720671566702309
org.jcvi.jillion.assembly.consed.phd.PhdBuilder,BRANCH,MOSA,27,22,12,27,59,8921,2970,2971,29188,15,15,134,134,1023,1.0,0.758402460149228
org.jcvi.jillion.assembly.consed.phd.PhdBuilder,BRANCH,MOSA,27,22,12,27,34,7189,1761,1762,23824,15,15,139,139,1010,1.0,0.6282740177917769
org.jcvi.jillion.assembly.consed.phd.PhdBuilder,BRANCH,MOSA,27,22,12,26,171,40385,8602,8603,47804,16,16,109,109,1001,0.9629629629629628,0.7349703973193406
org.jcvi.jillion.assembly.consed.phd.PhdBuilder,BRANCH,MOSA,27,22,12,27,59,8743,2922,2923,30352,14,14,109,109,1024,1.0,0.5433013186349499
org.jcvi.jillion.assembly.consed.phd.PhdBuilder,BRANCH,MOSA,27,22,12,26,171,23371,8630,8631,37140,16,16,98,98,1017,0.9629629629629628,0.8164095732107028
org.jcvi.jillion.assembly.consed.phd.PhdBuilder,BRANCH,MOSA,27,22,12,27,5,4306,306,307,23750,14,14,200,200,1014,1.0,0.8094409788904098
org.jcvi.jillion.assembly.consed.phd.PhdBuilder,BRANCH,MOSA,27,22,12,27,19,3496,963,964,27018,13,13,154,154,1008,1.0,0.7088804791497236
org.jcvi.jillion.assembly.consed.phd.PhdBuilder,BRANCH,MOSA,27,22,12,27,43,9935,2117,2118,30756,15,15,133,133,1012,1.0,0.7417853117429278
org.jcvi.jillion.core.Range,BRANCH,MOSA,426,322,161,355,599,168324,31591,31592,272424,141,141,499,499,1013,0.8333333333333334,2.921242089834004
org.jcvi.jillion.core.Range,BRANCH,MOSA,426,322,161,354,599,156074,31589,31590,228320,138,138,401,401,1004,0.8309859154929577,2.8485272432527293
org.jcvi.jillion.core.Range,BRANCH,MOSA,426,322,161,355,599,159072,31545,31546,224968,132,132,407,407,1002,0.8333333333333334,2.8509468486253327
org.jcvi.jillion.core.Range,BRANCH,MOSA,426,322,161,355,599,154959,31467,31468,244347,139,139,396,396,1022,0.8333333333333334,2.844094458323498
org.jcvi.jillion.core.Range,BRANCH,MOSA,426,322,161,352,599,160180,31577,31578,267955,135,135,434,434,1025,0.8262910798122066,2.827853042841583
org.jcvi.jillion.core.Range,BRANCH,MOSA,426,322,161,340,599,159540,31519,31520,248000,134,134,432,432,1019,0.7981220657276995,2.844555080488201
org.jcvi.jillion.core.Range,BRANCH,MOSA,426,322,161,336,599,155841,31637,31638,239491,124,124,419,419,1020,0.7887323943661971,2.8492665452694332
org.jcvi.jillion.core.Range,BRANCH,MOSA,426,322,161,347,599,155210,31602,31603,240136,128,128,391,391,1024,0.8145539906103286,2.8478712858691635
org.jcvi.jillion.core.Range,BRANCH,MOSA,426,322,161,363,599,174585,31575,31576,282838,137,137,455,455,1026,0.852112676056338,2.9008390166196607
org.jcvi.jillion.core.Range,BRANCH,MOSA,426,322,161,345,599,146036,31575,31576,229442,133,133,397,397,1009,0.8098591549295775,2.8840553536267697
org.jcvi.jillion.core.Range,BRANCH,MOSA,426,322,161,350,599,165439,31574,31575,280478,141,141,424,424,1012,0.8215962441314554,2.8974192670764927
org.jcvi.jillion.core.Range,BRANCH,MOSA,426,322,161,360,599,159312,31577,31578,234364,138,138,437,437,1000,0.8450704225352113,2.876880972247775
org.jcvi.jillion.core.Range,BRANCH,MOSA,426,322,161,344,599,150440,31596,31597,263627,139,139,407,407,1029,0.8075117370892019,2.839097364295469
